UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip,CLOITA,CLOITD,CLOITG,CLOITJ,CLOITM,CLOITP,CLOITC,CLOITF,CLOITI,CLOITL,CLOITO,CLOITB,CLOITE,CLOITH,CLOITK,CLOITN,CLOITTOT,CLOITPA,CLOITBC,CLOITDE,CLOITFG,CLOITHI,CLOITJK,CLOITLM,CLOITNO,CLOITAB,CLOITCD,CLOITEF,CLOITGH,CLOITIJ,CLOITKL,CLOITMN,CLOITOP,CLOITHD,CLOITHS,CLOITFS,CLOITFD,CLOITDOM,CLOITSUB,CLOITFRI,CLOITHOS,CLOITCONTROL,CLOITAFFILIA,NIC,AIN,CLOITA.ip,CLOITD.ip,CLOITG.ip,CLOITJ.ip,CLOITM.ip,CLOITP.ip,CLOITC.ip,CLOITF.ip,CLOITI.ip,CLOITL.ip,CLOITO.ip,CLOITB.ip,CLOITE.ip,CLOITH.ip,CLOITK.ip,CLOITN.ip,CLOITPA.ip,CLOITBC.ip,CLOITDE.ip,CLOITFG.ip,CLOITHI.ip,CLOITJK.ip,CLOITLM.ip,CLOITNO.ip,CLOITAB.ip,CLOITCD.ip,CLOITEF.ip,CLOITGH.ip,CLOITIJ.ip,CLOITKL.ip,CLOITMN.ip,CLOITOP.ip,CLOITHD.ip,CLOITHS.ip,CLOITFS.ip,CLOITFD.ip,CLOITDOM.ip,CLOITSUB.ip,CLOITFRI.ip,CLOITHOS.ip,CLOITCONTROL.ip,CLOITAFFILIA.ip
85088140,NA,0,5,7,9,20,13,11,7,72,-1.171700199,-0.520755644,-0.260377822,6.94E-18,1.432078021,0.520755644,0.260377822,-0.260377822, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
85612945,NA,2,6,15,23,21,18,20,5,110,-1.205921314,-0.795394909,0.128289501,0.949342311,0.744079108,0.436184305,0.641447507,-0.89802651, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
87359720,0,17,10,23,16,4,4,10,10,94,0.573035184,-0.191011728,1.227932538,0.463885625,-0.845909082,-0.845909082,-0.191011728,-0.191011728,9,7,3,0,2,6,9,4,0,2,5,7,6,4,1,2,67,15,16,13,7,4,1,4,7,16,16,10,7,0,3,4,11,32.541,14.634,4.262,20.169,34.357,8.822,12.236,28.861,25.535,-16.625,45,1.488888889,0.980513892,0.573027599,-0.241944986,-0.853174425,-0.445688133,0.369284453,0.980513892,-0.03820184,-0.853174425,-0.445688133,0.165541306,0.573027599,0.369284453,-0.03820184,-0.649431279,-0.445688133,1.349798344,1.55354149,0.942312052,-0.280146826,-0.891376265,-1.502605704,-0.891376265,-0.280146826,1.55354149,1.55354149,0.331082613,-0.280146826,-1.70634885,-1.095119411,-0.891376265,0.534825759,2.993776324,-0.654652197,-2.76787611,0.473066118,2.710242268,-2.492338973,-1.796759871,1.590469936,5.202581241,-3.387229807
91407962,0,3,5,10,8,4,1,6,3,40,-0.338061702,0,0.845154255,0.507092553,-0.169030851,-0.676123404,0.169030851,-0.338061702,4,3,1,5,5,5,5,4,3,3,0,4,2,0,6,3,53,9,9,5,5,3,11,8,3,8,8,6,1,8,9,8,5,15.71,8.231,19.048,13.755,18.149,15.25,18.616,14.242,2.899,4.374,38,1.394736842,0.153147503,-0.069612502,-0.515132511,0.375907508,0.375907508,0.375907508,0.375907508,0.153147503,-0.069612502,-0.069612502,-0.737892516,0.153147503,-0.292372506,-0.737892516,0.598667513,-0.069612502,0.529055012,0.529055012,-0.361985008,-0.361985008,-0.807505018,0.974575021,0.306295007,-0.807505018,0.306295007,0.306295007,-0.139225003,-1.253025027,0.306295007,0.529055012,0.306295007,-0.361985008,0.354661773,-1.311360304,1.098234669,-0.080834037,0.332747757,-0.313033497,0.43677668,-0.537575582,0.645781254,0.974352261
94531236,1,0,2,4,11,12,9,7,0,45,-0.718095265,-0.462772504,-0.207449743,0.68617992,0.8138413,0.430857159,0.175534398,-0.718095265,2,3,5,8,5,2,2,1,0,3,4,6,3,3,3,3,53,4,8,6,6,3,11,8,7,8,5,4,8,8,6,8,6,13.851,10.817,16.699,13.569,15.932,17.352,19.323,15.092,-1.42,4.231,37,1.432432432,-0.287079261,-0.068352205,0.369101907,1.025283074,0.369101907,-0.287079261,-0.287079261,-0.505806317,-0.724533372,-0.068352205,0.150374851,0.587828963,-0.068352205,-0.068352205,-0.068352205,-0.068352205,-0.574158522,0.300749702,-0.13670441,-0.13670441,-0.792885577,0.956930869,0.300749702,0.082022646,0.300749702,-0.355431466,-0.574158522,0.300749702,0.300749702,-0.13670441,0.300749702,-0.13670441,-0.058372783,-0.72199067,0.564561872,-0.120053813,-0.158194343,0.152398076,0.583509103,-0.34192507,-0.310592419,0.925434173
97876056,1,2,11,18,18,6,4,10,6,75,-0.733442905,0.161606064,0.857755262,0.857755262,-0.335643363,-0.534543134,0.062156178,-0.335643363,6,3,1,6,5,2,7,8,1,5,3,3,6,7,0,3,66,8,10,9,9,8,6,10,6,9,10,14,8,7,5,8,5,21.028,19.809,14.406,15.397,19.988,18.698,17.577,25.65,1.29,-8.073,46,1.434782609,0.393241879,-0.235945127,-0.655403131,0.393241879,0.183512877,-0.445674129,0.602970881,0.812699883,-0.655403131,0.183512877,-0.235945127,-0.235945127,0.393241879,0.602970881,-0.865132133,-0.235945127,-0.052432251,0.367025754,0.157296752,0.157296752,-0.052432251,-0.471890255,0.367025754,-0.471890255,0.157296752,0.367025754,1.205941762,-0.052432251,-0.262161253,-0.681619257,-0.052432251,-0.681619257,0.722988302,0.467328649,-0.665837149,-0.457995708,-0.157821074,-0.428371487,-0.663477698,1.029664536,0.270550413,-1.693142233
98174934, , , , , , , , , , , , , , , , , , ,0,4,5,0,2,3,7,7,2,5,0,1,4,0,2,0,42,3,8,8,12,2,2,7,0,1,11,11,5,2,7,2,3,14.448,15.71,9.448,4.186,10.177,11.545,9.183,23.031,-1.368,-13.848,31,1.35483871,-0.634617779,0.332418837,0.574177991,-0.634617779,-0.151099471,0.090659683,1.057696299,1.057696299,-0.151099471,0.574177991,-0.634617779,-0.392858625,0.332418837,-0.634617779,-0.151099471,-0.634617779,-0.543958097,0.664837674,0.664837674,1.63187429,-0.785717251,-0.785717251,0.42307852,-1.269235559,-1.027476405,1.390115136,1.390115136,-0.060439789,-0.785717251,0.42307852,-0.785717251,-0.543958097,0.788195282,1.093295335,-0.420600488,-1.692737157,-0.730475284,-0.399748761,-0.970783883,2.377096883,-0.330726523,-3.347880766
98895263,0,3,6,9,9,13,8,4,0,52,-0.602464076,-0.086066297,0.430331483,0.430331483,1.118861856,0.25819889,-0.430331483,-1.118861856,1,2,9,7,7,2,4,6,4,6,0,1,1,4,2,3,59,3,5,3,15,8,9,13,3,2,6,7,13,11,8,10,2,8.186,21.775,21.789,10.276,8.515,26.537,20.177,19.498,-18.022,0.679,44,1.340909091,-0.604316555,-0.379454581,1.194579237,0.744855289,0.744855289,-0.379454581,0.070269367,0.519993315,0.070269367,0.519993315,-0.829178529,-0.604316555,-0.604316555,0.070269367,-0.379454581,-0.154592607,-0.983771136,-0.534047188,-0.983771136,1.714572552,0.140538734,0.365400708,1.264848604,-0.983771136,-1.20863311,-0.309185214,-0.08432324,1.264848604,0.815124656,0.140538734,0.590262682,-1.20863311,-1.693238772,1.362410593,1.365558661,-1.223277247,-2.254409936,1.79805256,0.367930405,0.215249125,-4.052462496,0.15268128
99830346,NA,11,4,7,3,1,4,7,5,42,0.979832943,-0.213007161,0.298210026,-0.383412891,-0.724224349,-0.213007161,0.298210026,-0.042601432,6,0,1,5,7,7,3,0,0,3,3,7,3,0,4,5,54,13,10,3,1,0,9,10,8,13,3,3,1,5,7,12,10,15.831,3.121,16.341,23.279,25.093,9.304,23.937,8.509,15.789,15.428,33,1.333333333,0.53726755,-0.767059092,-0.526660728,0.316880796,0.783751954,0.851296786,-0.072766551,-0.767762535,-0.758573048,-0.055578944,-0.187908713,0.760975389,-0.056054585,-0.726285481,0.184502,0.410431042,1.388564336,0.688208837,-0.823113677,-1.294423263,-1.484858529,0.501382796,0.72817301,0.222522329,1.298242939,-0.839825643,-0.823817121,-1.252946209,-0.441692252,0.128923056,1.194182996,0.663388073,0.261829673,-2.483102832,0.443746397,1.91188859,1.706121085,-1.694108985,1.55663876,-1.884738621,3.40023007,3.441377381
100167108,0,1,4,6,13,18,14,24,8,88,-1.139605765,-0.797724035,-0.569802882,0.227921153,0.797724035,0.341881729,1.481487494,-0.341881729,1,2,4,9,7,1,5,3,9,8,9,7,2,7,6,7,87,2,12,4,7,16,15,15,16,8,7,5,11,18,14,14,10,15.437,21.017,33.02,22.048,21.737,35.067,35.295,18.345,-13.33,16.95,60,1.45,-0.919137171,-0.712007668,-0.297748661,0.737898856,0.323639849,-0.919137171,-0.090619158,-0.504878164,0.737898856,0.530769352,0.737898856,0.323639849,-0.712007668,0.323639849,0.116510346,0.323639849,-1.838274342,0.233020691,-1.424015335,-0.802626825,1.061538704,0.854409201,0.854409201,1.061538704,-0.595497322,-0.802626825,-1.216885832,0.025891188,1.475797711,0.647279698,0.647279698,-0.181238315,-1.602690423,-0.446907795,2.039267634,-0.233357277,-1.160494825,1.600541454,1.647766981,-1.8630781,-2.761036279,3.510845081
102379062,0,7,10,13,20,23,18,14,9,114,-0.848911799,-0.497637951,-0.146364103,0.673274875,1.024548723,0.43909231,-0.029272821,-0.614729234,0,3,9,6,7,1,2,6,9,5,3,1,0,6,2,5,65,1,3,3,15,15,8,12,8,1,5,6,15,15,7,12,4,5.696,26.451,23.476,13.493,8.447,32.078,22.456,18.774,-23.631,3.682,44,1.477272727,-0.835878919,-0.218614486,1.015914378,0.398649946,0.604404757,-0.630124108,-0.424369297,0.398649946,1.015914378,0.192895135,-0.218614486,-0.630124108,-0.835878919,0.398649946,-0.424369297,0.192895135,-1.466003027,-1.054493405,-1.054493405,1.414564324,1.414564324,-0.025719351,0.797299892,-0.025719351,-1.466003027,-0.642983784,-0.437228973,1.414564324,1.414564324,-0.231474162,0.797299892,-0.848738595,-2.39053655,1.879904548,1.267783986,-0.78626629,-2.464788317,2.397403617,0.417630827,-0.339958386,-4.862191934,0.757589213
103530329,0,2,0,10,12,3,1,13,2,43,-0.442741951,-0.705107552,0.606720452,0.869086053,-0.311559151,-0.573924752,1.000268853,-0.442741951,3,1,2,6,9,3,3,3,0,2,0,3,2,2,6,2,47,6,6,3,5,2,12,11,2,6,4,5,4,6,8,11,3,10.231,8.034,19.755,13.104,11.814,14.963,20.385,11.146,-3.149,9.239,33,1.424242424,0.014154881,-0.438801303,-0.212323211,0.693589157,1.373023433,0.014154881,0.014154881,0.014154881,-0.665279395,-0.212323211,-0.665279395,0.014154881,-0.212323211,-0.212323211,0.693589157,-0.212323211,0.028309762,0.028309762,-0.651124515,-0.198168331,-0.877602607,1.387178314,1.160700222,-0.877602607,0.028309762,-0.424646423,-0.198168331,-0.424646423,0.028309762,0.481265946,1.160700222,-0.651124515,-0.518323423,-1.015895792,1.638653925,0.132348135,-0.669412621,0.043766891,1.271731106,-0.820699986,-0.713179512,2.092431093
105247090,NA,0,1,4,2,5,9,10,3,34,-0.752035724,-0.575086142,-0.044237396,-0.39813656,0.132712187,0.840510515,1.017460097,-0.221186978, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
113427789,NA,3,5,15,17,16,11,17,8,92,-0.963981561,-0.73716237,0.396933584,0.623752775,0.510343179,-0.056704798,0.623752775,-0.396933584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
126491124, , , , , , , , , , , , , , , , , , ,4,9,7,6,4,3,9,6,7,0,2,4,6,7,1,3,78,7,13,15,13,14,7,4,5,8,18,12,14,13,1,7,5,28.082,28.203,14.321,13.2,22.841,26.966,12.34,35.385,-4.125,-23.045,51,1.529411765,-0.172484963,0.813143398,0.418892054,0.221766381,-0.172484963,-0.369610635,0.813143398,0.221766381,0.418892054,-0.960987652,-0.566736308,-0.172484963,0.221766381,0.418892054,-0.76386198,-0.369610635,-0.542095599,0.640658435,1.034909779,0.640658435,0.837784107,-0.542095599,-1.133472615,-0.936346943,-0.344969926,1.626286796,0.443532763,0.837784107,0.640658435,-1.724849632,-0.542095599,-0.936346943,1.439953754,1.463805961,-1.272692621,-1.4936705,-0.329298436,0.483844963,-2.39931512,2.143445997,-0.813143398,-4.542761117
129415905, , , , , , , , , , , , , , , , , , ,9,1,4,6,6,9,3,0,1,8,5,6,0,3,7,7,75,18,9,1,4,4,13,14,12,15,4,0,7,7,15,13,14,15.831,7.479,24.885,30.389,31.58,20.157,34.089,9.32,11.423,24.769,51,1.470588235,0.877504733,-0.750330134,-0.139892059,0.267066658,0.267066658,0.877504733,-0.343371417,-0.953809492,-0.750330134,0.674025374,0.063587299,0.267066658,-0.953809492,-0.343371417,0.470546016,0.470546016,1.755009466,-0.076304759,-1.704139626,-1.093701551,-1.093701551,0.737612674,0.941092032,0.534133316,1.144571391,-1.093701551,-1.907618984,-0.483263476,-0.483263476,1.144571391,0.737612674,0.941092032,-0.843854334,-2.543313935,0.998447776,2.118398165,1.630124009,-0.694220701,2.140653719,-2.899326507,2.32434471,5.039980226
131141118,0,0,0,0,1,12,16,17,11,57,-0.826955882,-0.826955882,-0.826955882,-0.710891898,0.565811919,1.030067853,1.146131836,0.449747936,3,3,1,5,7,2,5,0,4,3,4,5,0,4,2,5,53,5,10,3,1,8,7,10,9,8,8,0,5,9,5,12,6,14.513,7.524,17.169,17.538,18.895,15.586,21.315,10.461,3.309,10.854,37,1.432432432,-0.068352205,-0.068352205,-0.505806317,0.369101907,0.806556018,-0.287079261,0.369101907,-0.724533372,0.150374851,-0.068352205,0.150374851,0.369101907,-0.724533372,0.150374851,-0.287079261,0.369101907,-0.355431466,0.738203813,-0.792885577,-1.230339689,0.300749702,0.082022646,0.738203813,0.519476758,0.300749702,0.300749702,-1.449066745,-0.355431466,0.519476758,-0.355431466,1.175657925,-0.13670441,0.086424528,-1.442258865,0.667363588,0.748073872,0.489893923,-0.233873904,1.019213398,-1.354850066,0.723767828,2.374063464
132303320,1,8,9,8,15,10,10,13,4,77,-0.20577968,-0.079146031,-0.20577968,0.680655866,0.047487619,0.047487619,0.427388567,-0.712314278,6,6,5,6,3,4,7,3,2,2,5,7,2,5,1,2,66,10,14,8,8,7,7,5,7,13,13,5,10,8,3,5,9,24.668,15.22,11.927,16.907,27.712,18.321,14.768,23.396,9.391,-8.628,45,1.466666667,0.386911616,0.386911616,0.180558754,0.386911616,-0.23214697,-0.025794108,0.593264478,-0.23214697,-0.438499832,-0.438499832,0.180558754,0.593264478,-0.438499832,0.180558754,-0.644852694,-0.438499832,0.361117509,1.186528957,-0.051588216,-0.051588216,-0.257941078,-0.257941078,-0.670646802,-0.257941078,0.980176095,0.980176095,-0.670646802,0.361117509,-0.051588216,-1.083352526,-0.670646802,0.154764647,1.462474321,-0.487147519,-1.166667494,-0.139030241,1.438588977,-0.49927075,-1.232442468,0.547970025,1.937859727,-1.780412493
136070413,0,0,4,11,15,15,8,9,0,62,-1.096701163,-0.530661853,0.459906939,1.02594625,1.02594625,0.035377457,0.176887284,-1.096701163,1,4,4,6,3,1,3,7,4,3,1,1,4,1,5,0,48,2,4,8,11,5,11,6,1,2,7,11,5,10,8,3,2,11.155,17.048,18.265,4.752,7.208,20.661,12.695,19.879,-13.453,-7.184,35,1.371428571,-0.461880215,0.230940108,0.230940108,0.692820323,0,-0.461880215,-3.70E-17,0.923760431,0.230940108,0,-0.461880215,-0.461880215,0.230940108,-0.461880215,0.461880215,-0.692820323,-0.923760431,-0.461880215,0.461880215,1.154700538,-0.230940108,1.154700538,0,-1.154700538,-0.923760431,0.230940108,1.154700538,-0.230940108,0.923760431,0.461880215,-0.692820323,-0.923760431,-0.376663316,0.984266739,1.26532085,-1.855372825,-1.818884288,1.287952981,-0.551715917,1.107357816,-3.106837269,-1.659073734
138647044,0,1,2,0,0,1,3,3,2,12,-0.145864991,0.145864991,-0.437594974,-0.437594974,-0.145864991,0.437594974,0.437594974,0.145864991,5,3,1,5,9,4,3,0,0,9,6,3,5,3,7,7,70,9,6,8,1,3,12,18,13,8,6,5,4,5,16,16,10,15.614,7.307,26.299,26.062,21.661,16.495,36.422,12.898,5.166,23.524,48,1.458333333,0.128628668,-0.282983069,-0.694594807,0.128628668,0.951852143,-0.077177201,-0.282983069,-0.900400676,-0.900400676,0.951852143,0.334434537,-0.282983069,0.128628668,-0.282983069,0.540240405,0.540240405,0.051451467,-0.565966139,-0.154354402,-1.594995482,-1.183383745,0.668869073,1.903704285,0.874674942,-0.154354402,-0.565966139,-0.771772008,-0.977577876,-0.771772008,1.492092548,1.492092548,0.257257336,-0.624054845,-2.333684197,1.574980862,1.526204871,-0.069253675,-1.132446793,2.968646753,-1.872730502,1.063193118,4.841377255
140290457,0,1,3,6,8,16,8,11,1,54,-0.843788164,-0.550296629,-0.110059326,0.18343221,1.357398351,0.18343221,0.623669513,-0.843788164,0,1,8,8,7,0,3,2,7,4,3,0,0,5,4,5,57,0,3,1,10,12,12,11,8,0,4,2,13,15,8,12,3,3.924,19.417,24.986,12.569,6.54,29.794,23.329,12.464,-23.254,10.865,38,1.5,-0.743907291,-0.53509121,0.926621363,0.926621363,0.717805281,-0.743907291,-0.117459046,-0.326275128,0.717805281,0.091357036,-0.117459046,-0.743907291,-0.743907291,0.300173118,0.091357036,0.300173118,-1.487814583,-0.861366337,-1.278998501,0.600346235,1.017978399,1.017978399,0.809162317,0.182714072,-1.487814583,-0.652550256,-1.070182419,1.226794481,1.644426644,0.182714072,1.017978399,-0.861366337,-2.351138571,0.884048984,2.046945744,-0.545923544,-2.374708686,2.48110048,1.131104511,-1.137682218,-4.855809166,2.268786729
142360626, , , , , , , , , , , , , , , , , , ,5,1,7,5,3,1,5,3,4,2,3,3,3,7,3,4,59,6,8,4,10,11,8,5,7,8,6,6,14,9,5,7,4,14.352,21.189,14.417,13.276,16.267,24.073,15.084,19.01,-7.806,-3.926,42,1.404761905,0.284538218,-0.582625875,0.718120264,0.284538218,-0.149043828,-0.582625875,0.284538218,-0.149043828,0.067747195,-0.365834852,-0.149043828,-0.149043828,-0.149043828,0.718120264,-0.149043828,0.067747195,-0.298087657,0.135494389,-0.731669703,0.569076436,0.785867459,0.135494389,-0.51487868,-0.081296634,0.135494389,-0.298087657,-0.298087657,1.436240528,0.352285413,-0.51487868,-0.081296634,-0.731669703,-0.295730054,1.186470171,-0.281638638,-0.528997195,-0.492928589,1.199342138,-0.749392369,0.101729188,-1.692270727,-0.851121557
152439635,NA,22,11,16,11,7,6,13,17,103,0.988383491,-0.203092498,0.338487497,-0.203092498,-0.636356494,-0.744672493,0.0135395,0.446803496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
153200094,0,3,1,1,0,0,0,4,5,14,0.347524023,-0.208514414,-0.208514414,-0.486533633,-0.486533633,-0.486533633,0.625543242,0.903562461,5,1,3,8,7,4,5,0,1,2,2,4,3,2,5,4,56,9,9,4,3,3,13,9,6,9,6,3,5,9,7,11,6,15.276,7.676,19.896,17.876,19.256,16.662,22.089,11.878,2.594,10.211,41,1.365853659,0.335410197,-0.559016994,-0.111803399,1.00623059,0.782623792,0.111803399,0.335410197,-0.782623792,-0.559016994,-0.335410197,-0.335410197,0.111803399,-0.111803399,-0.335410197,0.335410197,0.111803399,0.447213595,0.447213595,-0.670820393,-0.894427191,-0.894427191,1.341640786,0.447213595,-0.223606798,0.447213595,-0.223606798,-0.894427191,-0.447213595,0.447213595,5.55E-17,0.894427191,-0.223606798,0.08027484,-1.619136823,1.113338246,0.661652515,0.370740071,-0.209295963,1.004218129,-1.279030883,0.580036033,2.283249012
154577053,0,3,0,3,8,12,13,20,5,64,-0.566138517,-0.905821627,-0.566138517,-2.78E-17,0.452910814,0.566138517,1.358732441,-0.33968311,8,0,2,8,9,3,1,0,5,9,3,0,1,3,7,9,68,11,1,1,2,8,15,18,12,8,1,1,5,13,16,18,6,7.363,9.014,32.606,26.107,17.047,24.974,36.915,4.27,-7.927,32.645,45,1.511111111,0.754731908,-0.855362829,-0.452839145,0.754731908,0.95599375,-0.251577303,-0.654100987,-0.855362829,0.150946382,0.95599375,-0.251577303,-0.855362829,-0.654100987,-0.251577303,0.553470066,0.95599375,0.503154605,-1.509463816,-1.509463816,-1.308201974,-0.100630921,1.308201974,1.911987501,0.704416448,-0.100630921,-1.509463816,-1.509463816,-0.704416448,0.90567829,1.509463816,1.911987501,-0.503154605,-2.163665434,-1.831382133,2.916787248,1.608786535,-0.869853682,0.725548941,3.128816598,-3.441376239,-1.595402623,6.570192838
157124446,1,2,9,15,16,7,4,6,2,61,-0.788745723,0.19280451,1.034133281,1.174354743,-0.087638414,-0.508302799,-0.227859876,-0.788745723,3,2,1,8,4,1,6,6,2,7,3,4,6,0,2,4,59,4,10,8,7,2,10,11,7,7,8,12,1,10,9,8,4,17.907,12.2,20.102,12.569,16.281,16.492,21.146,19.873,-0.211,1.273,42,1.404761905,-0.149043828,-0.365834852,-0.582625875,0.934911287,0.067747195,-0.582625875,0.501329241,0.501329241,-0.365834852,0.718120264,-0.149043828,0.067747195,0.501329241,-0.799416898,-0.365834852,0.067747195,-0.731669703,0.569076436,0.135494389,-0.081296634,-1.165251749,0.569076436,0.785867459,-0.081296634,-0.081296634,0.135494389,1.002658482,-1.382042773,0.569076436,0.352285413,0.135494389,-0.731669703,0.474962033,-0.762264336,0.950818329,-0.682268449,-0.489893515,-0.444150609,0.564794813,0.288819841,-0.045742906,0.275974972
175261205,0,12,5,6,4,3,4,8,5,47,0.845456131,-0.120779447,0.017254207,-0.258813101,-0.396846756,-0.258813101,0.293321515,-0.120779447,9,4,0,3,5,5,3,0,1,7,9,6,1,3,4,7,67,14,9,5,0,4,7,12,16,15,7,1,3,4,11,12,14,19.31,4.186,17.482,29.986,31.861,12.053,30.191,10.264,19.808,19.927,48,1.395833333,1.029783619,-0.04012144,-0.896045486,-0.254102451,0.173859572,0.173859572,-0.254102451,-0.896045486,-0.682064475,0.601821595,1.029783619,0.387840584,-0.682064475,-0.254102451,-0.04012144,0.601821595,1.203643191,0.133738132,-0.722185914,-1.792090973,-0.936166926,-0.294223891,0.775681167,1.631605214,1.417624203,-0.294223891,-1.578109961,-1.150147938,-0.936166926,0.561700156,0.775681167,1.203643191,0.313027472,-2.923221348,-0.078129817,2.597488753,2.312332308,-1.926203572,1.954984018,-2.309015602,4.23853588,4.26399962
180471570,0,0,1,7,2,4,6,17,11,48,-0.738548946,-0.615457455,0.123091491,-0.492365964,-0.246182982,-2.78E-17,1.354006401,0.615457455,7,2,0,5,5,5,5,2,0,4,0,4,3,1,5,6,54,12,9,5,2,1,10,9,6,11,7,5,1,5,9,11,5,17.614,4.893,16.851,18.648,21.915,11.377,21.605,12.146,10.538,9.459,39,1.384615385,0.808367276,-0.30662207,-0.752617809,0.362371538,0.362371538,0.362371538,0.362371538,-0.30662207,-0.752617809,0.139373668,-0.752617809,0.139373668,-0.083624201,-0.52961994,0.362371538,0.585369407,1.170738814,0.501745206,-0.390246271,-1.059239879,-1.282237749,0.724743075,0.501745206,-0.167248402,0.947740945,0.055749467,-0.390246271,-1.282237749,-0.390246271,0.501745206,0.947740945,-0.390246271,0.720227368,-2.116528527,0.550079994,0.950807165,1.102835963,-1.247115584,1.033706623,-1.075630223,2.349951547,2.109336846
185184764,1,6,15,15,20,11,5,15,6,93,-0.607055873,0.364233524,0.364233524,0.903838745,-0.067450653,-0.714976918,0.364233524,-0.607055873,3,7,5,8,7,1,6,7,2,3,2,4,4,6,4,2,71,4,10,11,12,8,12,10,4,7,13,11,11,10,7,9,3,21.113,21.254,20.527,11.842,16.723,25.129,19.309,28.543,-8.406,-9.234,51,1.392156863,-0.306939623,0.547153241,0.120106809,0.760676458,0.547153241,-0.733986056,0.333630025,0.547153241,-0.520462839,-0.306939623,-0.520462839,-0.093416407,-0.093416407,0.333630025,-0.093416407,-0.520462839,-1.040925679,0.240213618,0.453736834,0.667260051,-0.186832814,0.667260051,0.240213618,-1.040925679,-0.40035603,0.880783267,0.453736834,0.453736834,0.240213618,-0.40035603,0.026690402,-1.254448895,0.469831147,0.49993792,0.344706542,-1.50974259,-1.193327874,0.601548281,-0.641156837,1.330516541,-1.794876155,-1.971673378
190093588,0,1,0,1,7,12,11,17,6,55,-0.760143715,-0.889529879,-0.760143715,0.016173271,0.663104092,0.533717927,1.310034913,-0.113212894,6,1,4,7,5,3,6,0,4,7,3,7,0,6,7,8,74,9,13,1,4,10,14,12,11,13,7,0,10,11,14,13,6,17.634,12.372,26.299,20.941,25.05,26.47,29.76,12.973,-1.42,16.787,53,1.396226415,0.292424978,-0.770938577,-0.132920444,0.505097688,0.079752267,-0.345593155,0.292424978,-0.983611288,-0.132920444,0.505097688,-0.345593155,0.505097688,-0.983611288,0.292424978,0.505097688,0.717770399,-0.053168178,0.797522666,-1.754549865,-1.116531732,0.159504533,1.010195377,0.584849955,0.372177244,0.797522666,-0.4785136,-1.967222576,0.159504533,0.372177244,1.010195377,0.797522666,-0.691186311,-0.441880725,-1.56096453,1.400928315,0.26142793,0.381853852,0.683849102,1.383542321,-2.186594478,-0.30199525,3.570136799
195885997, , , , , , , , , , , , , , , , , , ,3,2,4,5,7,1,5,2,0,4,0,4,4,1,5,3,50,4,9,6,6,1,10,11,3,7,7,6,5,5,9,10,1,15.493,9.6,18.265,10.766,13.07,14.205,19.301,15.974,-1.135,3.327,35,1.428571429,-0.027788501,-0.250096506,0.194519505,0.416827511,0.861443522,-0.472404512,0.416827511,-0.250096506,-0.694712518,0.194519505,-0.694712518,0.194519505,0.194519505,-0.472404512,0.416827511,-0.027788501,-0.500193013,0.611347016,-0.055577001,-0.055577001,-1.16711703,0.833655022,1.055963027,-0.722501019,0.166731004,0.166731004,-0.055577001,-0.277885007,-0.277885007,0.611347016,0.833655022,-1.16711703,0.483353182,-0.826707896,1.099590973,-0.567496762,-0.587448905,-0.335129319,0.797752279,0.058133544,-0.252319587,0.739618735
198728151,1,4,8,16,23,20,14,14,3,102,-1.02105494,-0.554286968,0.379248978,1.19609293,0.846016951,0.145864991,0.145864991,-1.137746934,0,1,9,9,3,1,2,5,7,4,1,0,3,6,3,0,54,1,2,4,14,13,12,7,1,0,3,8,15,16,7,3,2,5.045,26.234,22.082,4.045,3.428,32.791,13.354,18.619,-29.363,-5.265,38,1.421052632,-0.738963745,-0.520011524,1.231606241,1.231606241,-0.082107083,-0.520011524,-0.301059303,0.355797358,0.7937018,0.136845138,-0.520011524,-0.738963745,-0.082107083,0.574749579,-0.082107083,-0.738963745,-1.258975268,-1.040023048,-0.602118607,1.587403599,1.368451379,1.149499158,0.054738055,-1.258975268,-1.477927489,-0.821070827,0.273690276,1.80635582,2.025308041,0.054738055,-0.821070827,-1.040023048,-2.044849526,2.594529076,1.685439456,-2.263801747,-2.964941495,3.464152558,-0.791621754,0.361161688,-6.429094054,-1.152783441
