UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,UFES1,UFES2,UFES3,UFES4,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64
735787789,6/26/2019 9:49,9/15/1992 0:00,27.29,1,6,4,0,0,1,0,2,1,3,0,3,0,2,0,2,2,3,0,2,1,0,0,2,0,1,0,0,0,0,1,2,1,0,0,0,3,1,0,2,2,3,2,0,0,2,0,2,0,2,2,0,0,1,2,1,2,3,2,0,1,1,0,1,1,3,2,0,0,2,0
739959140,7/2/2019 3:40,9/14/1967 0:00,52.3,1,6,4,0,0,0,1,3,3,3,0,1,2,1,0,3,3,2,0,1,3,2,1,3,3,3,2,3,1,0,2,3,3,2,2,3,1,0,1,3,3,3,2,3,3,2,3,3,1,2,1,2,1,2,3,3,1,2,1,2,3,0,1,3,1,1,0,2,1,2,3
740177485,6/29/2019 9:18,5/8/2001 0:00,18.65,0,4,3,0,0,1,0,1,0,2,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,2,2,2,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,3,0,2,0,1,3,1,3,0,3,1,2,2,2,0,1,0,0,0
741953092,6/26/2019 9:07,1/18/1959 0:00,60.95,1,6,4,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
744367295,6/27/2019 21:20,10/17/2000 0:00,19.21,0,3,1,0,1,0,0,0,1,0,1,3,3,3,0,0,0,0,0,0,1,2,2,3,0,0,0,1,0,0,1,0,0,1,0,1,3,3,0,1,0,0,1,1,1,3,0,1,0,0,0,1,1,2,0,0,1,0,1,0,3,2,2,1,2,0,0,1,2,2,0
744455745,6/26/2019 10:11,6/1/1987 0:00,32.59,1,6,3,0,0,0,1,0,2,3,2,3,2,2,0,2,1,3,3,2,1,1,1,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
746215446,6/27/2019 9:42,8/18/1982 0:00,37.37,0,6,4,0,1,0,0,2,1,0,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,2,0,1
747307039,6/26/2019 9:40,5/15/1961 0:00,58.63,1,6,4,0,1,0,0,0,0,0,0,0,0,2,0,3,3,3,3,3,3,0,3,3,3,3,3,2,0,0,1,3,0,3,3,3,2,0,0,2,3,3,3,3,3,0,0,3,3,3,3,3,0,0,3,3,3,0,3,0,3,0,2,3,1,3,3,3,3,0,3
751515968,6/26/2019 8:12,1/5/1982 0:00,37.99,0,6,4,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0
756237644,6/27/2019 10:30,11/29/1999 0:00,20.09,0,4,3,0,0,1,0,0,0,2,1,2,2,3,3,0,0,1,1,3,2,2,1,0,0,0,1,1,2,3,2,0,0,3,0,3,3,3,2,0,2,2,3,0,2,0,0,0,1,3,2,1,0,0,0,1,0,3,3,3,1,3,0,1,0,1,2,3,3,0,0
757112915,6/26/2019 16:30,10/5/1998 0:00,21.24,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,0,1,1,1,0,0,3,0,2,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766540519,6/26/2019 23:42,4/12/1961 0:00,58.72,1,4,3,0,0,1,0,2,3,1,2,2,3,3,1,3,3,2,2,1,2,2,2,3,3,3,1,1,0,0,2,3,0,1,1,0,2,1,2,3,1,2,2,2,2,1,3,3,2,1,1,2,2,2,2,3,0,1,0,0,2,2,2,3,0,1,1,1,2,3,3
767440297,6/26/2019 7:46,9/28/1971 0:00,48.26,1,5,4,0,0,0,1,1,1,1,2,3,2,2,1,1,1,0,2,3,2,2,1,1,2,2,2,3,1,0,0,1,1,3,2,3,3,2,1,0,2,2,2,2,2,1,0,1,1,2,3,3,3,2,1,0,2,3,3,3,1,3,1,1,3,3,3,3,3,3,1
769027110,7/2/2019 19:33,6/29/1988 0:00,31.51,0,6,4,0,0,1,0,2,1,1,0,1,1,2,1,1,1,0,1,0,1,1,2,2,1,0,0,1,0,2,2,1,1,1,1,1,1,2,0,2,2,1,2,2,1,3,1,1,0,1,2,0,2,1,2,1,2,0,1,1,1,2,2,2,1,0,0,2,1,2,2
769277355,6/27/2019 13:38,6/2/1996 0:00,23.58,0,4,0,0,0,1,0,1,2,3,0,3,2,0,3,0,0,0,0,3,0,2,0,3,0,0,0,1,0,3,3,0,0,0,0,2,3,3,2,0,0,3,1,3,2,3,0,0,0,3,0,3,0,3,1,0,1,0,2,3,2,3,2,0,0,1,3,1,2,3,2
769418091,6/26/2019 9:20,4/13/1971 0:00,48.72,0,5,4,0,0,1,0,0,3,3,3,3,3,3,2,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,3,2,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
771005474,6/25/2019 21:52,2/26/1962 0:00,57.85,0,6,4,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,1,0,2,0,0,0,1,1,0,3,3,0,0,0,1,0,1,3,2,0,1,0,1,1,1,3,3,0,0,0,1,0,0,3,3,0,0,0,3,0,2,0,3,0,0,0,1,1,0,3,0,0
771966065,6/26/2019 7:25,6/19/1986 0:00,33.54,1,6,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,1,1,1,1,0,1,0,0,2,1,3,0,0,1,0,1,2,1,0,0,2,2,2,0,0,1,0,2,0,1,0,0,1,2,0,0,1,0,0,2,2,2,2
778174000,6/28/2019 8:41,7/19/1989 0:00,30.45,0,6,4,0,0,1,0,2,0,0,1,3,2,3,2,0,0,1,3,3,2,3,0,1,0,2,2,3,1,0,0,1,1,2,1,2,2,3,0,0,1,0,2,3,1,3,0,0,0,0,2,2,2,2,0,1,2,2,3,3,1,3,3,1,0,1,3,3,2,3,0
778216956,6/27/2019 8:06,3/7/1986 0:00,33.82,0,4,2,0,0,1,0,1,0,0,2,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,3,2,1,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,1,1,2,1,0,0,0
779033749,6/26/2019 8:57,12/28/1972 0:00,47.01,0,6,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
779348362,6/30/2019 11:58,5/5/2000 0:00,19.66,1,4,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,2,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
784053899,6/27/2019 3:17,3/2/1992 0:00,27.83,0,5,3,0,0,1,0,0,2,3,2,2,1,0,0,1,2,2,2,2,0,1,0,0,0,1,2,1,0,0,0,1,2,2,1,1,1,1,0,0,1,3,1,1,1,1,0,1,1,2,1,2,0,0,0,0,3,3,1,3,1,0,0,0,2,2,0,1,1,0,0
784641938,6/27/2019 18:01,3/31/2001 0:00,18.75,0,4,4,0,0,1,0,2,1,2,0,1,1,2,2,0,0,1,2,0,0,2,2,2,0,0,0,0,1,0,2,0,1,3,1,0,0,2,2,0,1,3,3,0,0,2,0,1,0,3,2,1,2,1,1,0,1,1,1,2,1,2,0,1,0,0,0,1,2,3,1
786511346,6/26/2019 12:59,11/18/1993 0:00,26.12,0,6,1,0,0,1,0,2,2,1,3,3,0,1,0,0,0,2,3,2,1,1,2,0,0,1,2,1,0,0,2,0,0,2,1,2,3,2,0,3,2,2,3,3,1,3,1,0,2,2,0,0,2,2,0,0,3,2,3,3,1,3,2,0,2,2,3,2,2,3,0
787960423,6/26/2019 18:45,4/18/1989 0:00,30.7,1,4,3,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,3,0,0,1,0,0,1,2,0,0,0,0,0,2,2,0,2,0,0,1,1,1,0,0,0,0
789427817,7/1/2019 11:16,11/12/1985 0:00,34.14,0,6,4,0,0,1,0,1,0,0,0,2,2,2,3,0,0,0,0,3,2,3,3,1,1,1,0,0,1,0,3,2,0,0,0,2,3,3,1,0,0,0,1,3,2,3,0,0,0,0,1,2,3,3,0,1,0,1,3,3,2,3,1,0,0,0,2,3,2,2,0
790377744,6/27/2019 13:37,9/20/1993 0:00,26.28,0,4,4,0,0,1,0,0,1,0,2,3,2,2,1,0,1,1,1,2,3,2,3,1,0,0,1,3,2,2,2,1,1,2,1,3,1,3,0,0,0,1,2,1,2,1,0,0,1,1,1,2,1,2,1,0,0,2,2,3,1,2,0,0,2,1,2,3,3,1,0
795614641,6/27/2019 10:14,10/2/1999 0:00,20.25,0,4,2,0,0,1,0,1,0,0,2,2,1,2,1,0,0,2,2,1,0,3,2,0,0,1,1,0,2,1,1,0,0,2,2,1,1,1,2,0,1,2,2,1,1,2,1,2,1,2,1,2,2,2,0,1,3,2,1,0,1,2,2,1,2,2,2,1,2,1,0
797328205,6/26/2019 17:26,8/23/2000 0:00,19.36,1,4,2,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0
804409037,6/26/2019 14:06,7/23/1969 0:00,50.44,1,6,4,0,1,0,0,2,1,0,0,0,0,2,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0
804691174,6/28/2019 3:06,10/10/1990 0:00,29.23,0,4,0,0,0,1,0,0,0,1,2,3,3,3,2,0,1,2,3,3,3,3,3,0,0,1,2,2,1,0,2,0,0,1,1,3,3,3,2,0,1,1,2,3,3,3,1,0,2,2,1,2,2,3,0,0,1,1,3,2,3,3,3,1,3,2,3,3,3,1,0
809194852,7/1/2019 18:30,2/19/1989 0:00,30.86,0,5,3,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
812513631,6/26/2019 9:27,7/13/1983 0:00,36.47,0,6,4,0,0,1,1,0,0,1,1,1,2,3,2,1,1,1,1,1,2,2,2,1,0,0,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,3,1,0,1,0,0,0,2,3,2,1,1,1,0,1,1,3,1,1,1,0,1,2,2,0,0
813925350,6/27/2019 10:42,10/14/1999 0:00,20.22,0,4,0,0,1,0,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0
828483365,6/27/2019 9:38,10/1/1997 0:00,22.25,0,4,1,0,1,1,0,2,3,2,2,3,3,3,0,3,2,2,2,1,3,2,1,1,3,2,3,0,0,1,0,1,3,0,0,3,2,2,0,3,1,2,3,3,3,2,2,3,3,2,3,3,2,1,3,2,0,1,2,0,1,1,0,1,0,0,0,2,3,0,0
829288840,6/26/2019 8:19,6/10/1997 0:00,22.56,0,4,4,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0
837453852,6/26/2019 13:58,10/6/1994 0:00,25.24,1,4,1,0,0,1,0,2,3,3,2,3,1,3,2,1,1,2,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,3,1,0,0,1,2,1,1,0,0,1,2,1,3,0,3,3,3,1,0,3,0,1,1,2,2,0,0,0,0
842267270,6/26/2019 10:35,5/1/1989 0:00,30.67,0,6,4,0,0,1,0,3,0,0,0,2,2,3,1,1,0,1,1,1,1,3,3,2,0,0,1,1,1,3,3,2,1,1,0,0,3,3,3,2,1,3,1,2,2,2,2,0,0,1,1,1,2,3,2,1,1,0,1,2,2,3,2,2,0,0,0,0,1,1,3
845121916,6/26/2019 11:25,6/13/1965 0:00,54.55,0,6,4,0,1,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,2,0,1,1,0,0,0,1,1,0,1,1,0,0
847179072,6/25/2019 20:27,3/11/1976 0:00,43.81,1,6,4,0,1,0,0,0,0,0,2,2,2,2,1,0,0,1,2,1,1,1,1,0,0,0,0,2,1,2,0,0,0,1,1,2,2,2,0,0,0,1,1,1,1,1,0,0,0,1,1,2,2,2,0,0,0,1,0,2,1,0,0,0,1,0,1,1,2,1,0
849224689,6/27/2019 9:12,12/13/1999 0:00,20.05,1,3,1,0,0,1,0,0,0,0,1,3,2,2,3,0,0,0,1,3,3,2,0,0,0,0,1,2,2,0,0,0,0,2,2,1,3,3,2,0,0,0,2,2,1,2,0,0,0,1,1,0,0,3,0,0,0,3,3,2,1,0,0,2,3,0,3,2,0,0,0
850031535,6/25/2019 22:22,6/21/1989 0:00,30.53,1,4,4,1,0,1,0,0,2,3,3,3,2,3,2,1,2,3,3,2,2,3,3,1,1,2,3,3,2,3,0,1,1,3,3,3,3,3,0,0,3,3,3,1,2,2,2,0,1,3,2,3,1,2,2,1,1,3,2,3,1,1,1,3,3,3,1,3,3,3,1
851774931,6/25/2019 23:11,10/23/1994 0:00,25.19,0,5,1,0,0,1,0,2,2,2,3,3,0,0,0,0,2,2,3,3,1,0,0,2,0,0,2,1,0,1,0,0,0,2,2,1,3,2,0,0,2,3,3,1,1,2,0,0,0,1,2,2,1,0,1,0,0,2,2,0,0,0,2,0,1,3,2,1,0,0,0
856087375,6/26/2019 21:46,2/14/1978 0:00,41.88,0,4,1,1,0,0,0,1,0,0,0,1,0,3,3,0,0,3,0,2,1,3,3,0,0,0,1,0,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,2,0,0,1,1,1,1,1,1,0,0,0,2,1,2,1,1,0
856409532,6/26/2019 19:01,5/17/1998 0:00,21.63,1,3,2,0,0,1,0,0,1,0,2,2,2,0,3,0,2,1,3,1,0,3,2,0,0,3,3,3,0,3,0,0,0,3,3,3,2,3,0,0,2,3,3,2,0,1,0,0,0,2,3,1,3,3,2,0,2,0,3,1,0,0,0,0,0,0,3,2,0,3,0
857280441,6/26/2019 19:56,10/21/1997 0:00,22.2,0,4,1,0,0,1,0,0,0,2,3,3,3,3,0,0,0,1,3,3,3,2,0,0,0,1,3,3,2,2,1,0,0,2,2,3,1,3,1,0,1,3,2,3,2,3,1,0,0,2,2,3,1,1,0,0,1,3,3,3,2,1,2,0,3,3,3,3,3,1,0
858457045,6/25/2019 21:05,5/25/1988 0:00,31.6,0,6,4,0,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,1,0,1,3,1,1,1,1,0,0,1,3,2,1,0,0,0,2,2,0,2,1,0,0,0,1,3,1,1,0,1,0,0,2,2,1,1,0,0,1,2,0,2,1,1,0,1,1,0,0,1,2
859606892,6/26/2019 6:12,9/29/1979 0:00,40.26,0,6,3,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
859742116,6/26/2019 20:29,3/27/1997 0:00,22.77,0,4,2,0,0,1,0,0,0,0,2,3,3,3,0,0,2,1,2,3,3,3,3,1,0,1,1,2,2,2,0,0,0,1,2,3,3,2,2,0,0,2,3,3,3,2,0,0,0,2,3,3,0,1,0,0,0,1,1,3,2,3,3,1,0,3,2,2,2,2,1
860785963,6/25/2019 21:28,7/7/1965 0:00,54.49,1,6,4,0,0,1,0,0,0,1,2,1,1,1,0,0,0,3,2,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,1,1,0,1,0,0,2,1,1,0,1,0,0
861681948,6/26/2019 8:23,8/27/1981 0:00,38.35,0,5,4,0,1,0,0,0,0,1,1,2,2,3,0,0,0,1,0,2,1,2,0,0,0,0,1,3,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,1,1,1,0,1,0,0,1,0,0,0
861787699,6/27/2019 13:37,6/14/1958 0:00,61.55,1,6,4,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
861813298,6/26/2019 9:16,2/26/1992 0:00,27.85,0,6,3,0,0,1,0,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,3,0,0,0,2,2,0,0,3,1,0,2,0,1,2,3,0,0,1,2,2,2,1,2,1,0,1,2,1,0,0,0,1,1,1,2,2,1,1,2,1,0,0,0,0,2,1,0,1
863939995,6/27/2019 11:29,10/29/1979 0:00,40.18,1,6,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
873403992,6/26/2019 8:50,9/27/1979 0:00,40.26,0,6,3,1,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,2,3,0,0,0,0,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,0,0,0,0,1,3,2,1,2,0,0,0,0,0,0,2,1,0
876348559,6/26/2019 16:14,10/6/1981 0:00,38.24,0,6,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,0
876580934,6/25/2019 20:52,11/24/1985 0:00,34.1,1,6,4,1,0,1,0,0,0,1,0,0,1,3,2,0,0,2,0,2,0,2,1,1,0,0,2,2,1,3,3,1,2,0,0,0,1,3,0,0,0,0,1,1,1,3,0,1,0,1,1,1,3,3,1,1,1,3,1,0,1,3,1,0,0,1,0,2,3,0,1
879166980,6/25/2019 23:14,11/5/1989 0:00,30.15,0,6,4,1,0,0,0,0,0,2,1,2,3,2,3,0,0,1,2,1,3,1,0,0,0,1,1,3,3,2,1,0,0,3,2,3,2,2,0,0,1,1,2,1,2,2,1,0,0,1,1,2,1,1,0,0,0,1,1,3,2,1,1,0,0,1,2,2,3,1,1
879894690,6/26/2019 15:07,1/2/1963 0:00,57,0,6,4,0,1,0,0,3,3,2,2,3,3,3,1,3,3,2,2,2,3,2,2,3,3,2,2,2,2,2,3,3,3,2,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,1,3,2,2,0,3,3,1,3
880277887,6/26/2019 20:48,5/4/2000 0:00,19.66,0,4,4,0,1,0,0,0,0,3,1,3,0,2,0,0,0,3,2,3,1,2,0,1,0,0,2,2,1,3,0,0,0,2,3,0,3,3,2,1,2,2,3,2,0,2,0,1,2,3,1,2,0,0,0,0,1,3,3,3,1,2,1,0,1,3,3,0,0,1,1
884097811,6/26/2019 9:11,3/11/1987 0:00,32.81,0,6,3,0,0,0,1,1,0,0,0,3,1,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,2,2,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,2
892118106,6/26/2019 7:59,6/24/1996 0:00,23.52,0,4,3,0,0,1,0,0,0,1,0,2,1,2,2,0,0,2,1,3,2,3,2,0,0,0,2,1,0,3,1,0,0,2,0,1,3,3,0,0,1,2,3,2,1,3,0,0,0,1,1,1,2,2,3,1,1,3,2,1,0,1,1,0,0,1,2,1,1,3,0
893611158,6/27/2019 3:06,5/22/1999 0:00,20.61,0,4,0,0,0,1,0,2,1,2,3,0,1,0,2,0,1,0,3,1,0,0,0,0,2,0,2,0,0,3,1,2,1,1,0,0,0,1,0,3,0,3,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,3,1,1,0,0,1,2,0,1,2,0,0,1,1
898959999,7/7/2019 10:41,2/11/1969 0:00,50.89,0,4,1,0,1,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,1,0,0,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,3,3,0,3
900270031,6/26/2019 9:14,2/11/1972 0:00,47.89,1,6,4,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,2,1,0,0,0,0,1,2,2,0,0,1,0,0,1,2,2,0,0,0,0,2,1,2,1,1,0,0,1,0,0,1,2,0,1,0,0,1,1,3,0,0
906063260,6/26/2019 9:54,3/12/1983 0:00,36.81,0,6,2,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,2,1,0,0,0,2,1,0,0,0,2,1,2,0,1,0,0,2,0,0,0,0,1,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
911566300,6/27/2019 10:05,5/31/1996 0:00,23.59,1,4,4,0,0,1,0,2,3,1,1,3,2,3,1,3,2,1,2,1,2,2,2,3,0,2,1,1,1,1,1,0,1,0,1,2,3,3,2,1,1,1,0,2,3,3,3,2,1,1,1,2,2,3,3,0,0,1,1,0,2,2,2,1,2,1,0,1,3,2,2
916290431,6/26/2019 9:39,11/16/1989 0:00,30.12,1,6,4,0,0,1,0,2,1,1,0,0,1,2,1,0,3,1,0,0,1,1,0,1,2,1,0,0,1,0,1,1,1,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0
916621812,6/26/2019 9:04,9/4/1970 0:00,49.33,0,6,4,0,0,0,1,2,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0
920777199,6/27/2019 8:06,7/28/1962 0:00,57.43,0,4,2,0,1,0,0,3,3,3,2,3,3,3,2,3,3,2,3,1,3,3,3,3,3,3,3,3,0,2,3,2,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3
921604039,6/26/2019 23:04,7/13/2000 0:00,19.47,0,4,1,0,0,1,0,1,0,0,0,2,2,2,2,0,2,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,1,2,1,0,0,1,0,1,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,1,0,0,1,1,1,1,1,1
922907878,6/26/2019 16:45,4/27/1995 0:00,24.68,0,3,0,0,1,0,0,0,0,3,3,2,1,2,2,0,0,3,3,3,1,2,0,0,0,1,2,2,1,0,0,0,0,2,3,1,3,3,1,0,2,2,2,2,1,2,0,0,0,2,2,2,1,0,0,0,3,3,3,2,0,0,0,0,1,2,3,1,1,1,0
923581897,6/26/2019 8:48,1/3/1994 0:00,25.99,0,3,3,0,0,1,0,1,0,0,1,2,2,2,1,0,0,0,1,3,2,1,0,0,0,0,1,1,1,3,0,1,0,1,1,1,1,2,0,0,1,0,0,0,1,3,0,0,0,1,1,1,1,3,0,0,0,2,3,3,1,1,0,0,0,1,3,1,3,1,0
930066157,6/25/2019 20:42,11/26/1952 0:00,67.1,1,6,4,0,1,0,0,3,3,3,2,2,3,0,0,3,3,2,2,2,2,0,2,3,3,3,3,2,0,0,1,3,3,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,3,3,0,2,2,3,2,2,2,2,3,1,2,3,3,2,2,3,2,1,3
932961102,6/26/2019 17:47,2/26/1997 0:00,22.84,0,4,4,0,0,1,0,0,1,0,2,1,3,2,0,1,0,1,3,3,2,2,0,0,0,0,2,3,2,2,1,2,0,0,1,3,3,2,1,0,1,2,3,1,1,2,2,2,0,2,3,3,2,1,2,3,0,3,3,3,2,2,0,1,2,0,2,1,2,2,0
935495678,6/27/2019 22:47,10/9/1997 0:00,22.23,0,4,1,0,0,1,0,0,0,3,2,0,0,0,2,0,0,3,1,0,0,2,0,0,0,2,2,0,1,3,0,1,0,3,3,0,0,3,0,2,0,3,3,0,0,0,0,0,2,3,2,0,0,0,0,1,3,3,0,2,0,0,2,0,3,3,1,0,0,0,0
935871292,6/26/2019 7:05,6/3/1997 0:00,22.58,0,6,1,0,0,1,0,2,1,2,1,3,3,3,1,1,1,3,3,3,3,3,3,2,0,0,3,2,0,0,1,3,3,3,2,3,3,3,0,0,3,2,3,3,3,3,2,3,3,2,1,3,3,3,3,2,2,0,3,3,3,2,2,1,2,2,3,3,3,3,2
