UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,CSIP_TEXT,CSIP_VAL1,CSIP_VAL2,CSIP_VAL3,CSIP_VAL,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64,CSIP8a,CSIP19a,CSIP32a,CSIP34a,CSIP44a,CSIP54a,RETEST1,RETEST2,PASS
807200561,3/4/2020 11:21,11/24/1982 0:00,37.36,0,6,4,1,1,1,1,3,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
811157189,3/3/2020 14:11,5/30/1979 0:00,40.85,0,6,2,1,1,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,1
814721420,,3/16/1988 0:00,32.05,,,,1,1,1,1,3,0,0,0,0,0,1,2,2,2,1,1,0,1,2,3,1,1,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1
821387671,3/28/2020 22:20,7/23/1980 0:00,39.7,1,6,4,1,1,1,1,3,0,1,1,1,2,3,2,0,0,1,1,0,2,3,2,2,0,1,1,0,2,0,1,1,1,1,0,0,2,3,0,0,1,0,1,0,3,3,1,1,0,1,1,2,2,2,2,1,2,0,0,1,3,2,2,0,1,1,0,1,3,3,1,1,0,0,0,0,2,2,0,0,1
823488192,3/4/2020 11:49,11/11/1990 0:00,29.4,0,6,2,1,1,1,0,2,1,0,0,0,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
823931068,3/3/2020 20:06,7/2/1987 0:00,32.76,0,5,4,1,1,1,1,3,3,2,2,1,2,1,1,3,1,0,1,0,0,0,1,3,1,0,0,0,0,1,1,2,1,0,0,0,0,3,3,1,2,2,3,0,2,0,2,2,1,0,0,1,0,3,1,3,0,0,0,0,0,1,2,3,2,0,3,0,0,0,3,3,2,0,1,3,1,0,0,0,1
825243600,,8/22/1977 0:00,42.62,,,,1,1,1,1,3,1,0,0,0,1,1,2,2,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,2,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
825427375,,12/24/1956 0:00,63.28,,,,0,1,1,1,3,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,3,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,2,1,0,0,0,3,1,1,0,1,0,0,2,2,0,0,2,1,0,0,0,0,1,0,1,0,0,0
825437834,3/3/2020 21:56,4/6/1959 0:00,61,0,6,4,1,1,1,0,2,0,0,1,1,2,1,2,2,0,0,2,1,1,1,2,0,2,0,0,0,1,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,1,0,3,0,0,0,0,1,1,3,3,0,0,0,2,1,2,0,3,1,3,0,0,1,2,3,3,0,3,0,0,0,2,2,0,0,1
827486387,3/4/2020 18:30,8/17/1992 0:00,27.63,0,6,3,1,1,1,1,3,1,1,2,2,2,2,3,1,1,1,2,2,1,2,3,2,1,0,1,3,2,2,3,2,1,0,1,1,2,3,2,0,0,2,2,2,2,2,3,1,2,0,1,1,2,3,3,1,1,2,2,2,2,2,3,1,1,1,2,2,2,3,1,0,0,1,0,1,1,1,0,0,1
830332711,,8/10/1998 0:00,21.65,,,,1,1,1,0,2,1,0,0,0,2,0,3,3,0,0,1,1,1,2,3,1,1,0,0,1,1,2,3,2,0,0,0,0,0,1,3,0,0,1,1,2,1,3,3,0,1,0,0,1,0,1,2,1,0,0,3,3,2,3,3,1,0,0,0,2,1,3,3,1,3,,0,2,1,1,0,0,1
832484892,3/4/2020 19:42,5/3/1980 0:00,39.92,1,4,2,1,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
835302362,3/29/2020 2:34,2/16/1996 0:00,24.13,0,5,1,1,1,1,1,3,1,0,2,1,0,0,2,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,1,0,3,0,1,0,0,0,0,0,1,0,2,0,0,0,1,3,3,3,2,0,2,0,2,2,3,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
840441174,3/3/2020 16:24,1/1/1987 0:00,33.26,1,6,4,1,0,0,1,1,1,1,2,2,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,2,1,0,0,3,0,0,3,0,0,2,2,1,2,2,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,2,1,3,1,0,1,1,0,0,1,2,2,2,2,2,1,1,1,1,0,0,2,1,0
845738604,3/30/2020 1:31,9/23/1952 0:00,67.53,0,4,4,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,2,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
848910210,3/5/2020 13:21,6/2/1999 0:00,20.84,0,3,1,1,1,1,1,3,1,1,0,0,0,0,2,2,0,1,0,0,1,0,2,2,1,0,0,1,0,0,1,3,2,0,1,0,1,0,2,3,1,2,1,1,0,0,2,1,1,0,0,2,1,3,2,3,0,2,0,1,2,0,3,2,2,0,1,0,1,0,3,2,3,0,3,2,0,0,0,0,1
849441683,3/4/2020 13:53,11/12/1990 0:00,29.39,1,4,1,1,1,1,1,3,0,1,1,2,3,2,1,2,1,2,2,2,2,2,1,3,2,1,2,2,3,1,1,3,1,2,3,1,2,3,2,1,1,2,3,3,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,3,3,2,2,1,2,3,2,2,2,2,1,1,2,2,2,0,0,1
856356666,3/4/2020 14:33,7/24/1997 0:00,22.7,1,5,3,1,1,1,1,3,0,0,1,3,3,0,0,0,0,0,1,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,3,0,0,0,0,0,2,3,1,0,0,0,0,0,2,0,3,0,0,0,1,1
856824111,,10/2/1976 0:00,43.5,,,,1,1,1,1,3,2,2,1,2,2,2,3,2,1,2,2,2,3,2,1,2,2,1,1,1,2,2,0,2,0,0,1,2,1,3,3,0,0,1,1,0,1,2,1,1,2,2,2,2,2,2,2,1,0,2,3,2,2,0,2,1,0,0,0,3,2,3,2,0,0,2,1,2,2,2,0,2,1
857583318,3/5/2020 16:29,5/22/1985 0:00,34.87,1,6,2,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860492752,3/3/2020 16:05,10/12/1986 0:00,33.48,0,6,3,1,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
862956087,3/29/2020 22:42,2/20/1972 0:00,48.12,0,4,0,1,0,0,1,1,1,0,2,0,2,1,3,1,0,0,0,0,0,0,3,0,0,0,0,1,2,2,1,0,3,0,0,0,0,2,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,2,0,2,3,0,0,2,0,0,0,2,0,0,3,3,0,2,0,0,0,0,0,0,1,0
867938598,3/3/2020 18:06,12/22/1996 0:00,23.28,0,4,3,1,1,1,1,3,0,0,1,0,3,2,3,3,0,0,0,2,3,3,3,2,0,0,1,2,3,1,2,1,0,0,1,0,3,3,3,0,0,0,0,1,3,3,3,0,0,0,0,2,2,3,3,1,0,0,2,3,3,3,3,1,0,0,1,3,3,2,3,0,3,0,0,2,2,2,0,0,1
868984625,3/3/2020 21:22,5/23/1967 0:00,52.87,1,6,4,1,1,1,1,3,2,1,0,1,0,1,2,1,0,0,1,1,0,0,2,1,0,2,1,1,0,1,1,1,2,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1
869486992,3/8/2020 14:46,12/21/1978 0:00,41.29,0,6,2,0,1,1,1,3,0,1,1,0,0,1,2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,3,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,3,0,0,1,3,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881315379,3/4/2020 19:32,4/21/1952 0:00,67.95,0,6,4,1,0,0,1,1,1,0,0,2,1,1,2,0,0,0,0,1,1,1,2,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,2,2,1,0,1,2,1,2,2,2,1,0,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0
881481946,3/5/2020 0:31,6/28/2000 0:00,19.77,0,4,3,1,1,1,1,3,0,0,1,1,3,1,2,1,0,2,3,2,2,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2,3,2,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,1,1,0,0,0,3,1,3,3,0,1,0,0,0,0,1,0,0,1
882517679,,2/18/2000 0:00,20.13,,,,1,1,1,0,2,1,0,1,2,1,0,2,0,0,1,1,1,1,1,2,1,0,0,1,2,0,3,0,1,3,1,2,0,0,3,0,1,0,0,2,1,1,1,1,0,0,0,3,2,1,1,2,1,2,0,1,1,0,1,0,1,2,0,2,0,1,0,0,0,0,1,1,1,1,1,0,0,1
882664325,3/9/2020 8:17,8/7/1956 0:00,63.66,1,6,4,1,1,1,1,3,1,0,0,0,0,1,1,1,0,0,2,0,0,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1
885061347,3/9/2020 14:05,9/21/1989 0:00,30.54,0,6,3,1,1,1,1,3,2,0,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1,2,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
894618204,3/12/2020 21:53,7/15/1999 0:00,20.72,1,3,4,1,1,1,1,3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2,0,1,0,0,3,2,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,0,0,0,0,1,1,0,2,1,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,2,1
899561168,3/3/2020 16:30,10/28/1964 0:00,55.43,1,6,4,1,1,1,1,3,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
899949175,3/7/2020 14:35,5/8/2001 0:00,18.91,0,4,4,1,1,1,1,3,0,0,0,1,1,0,2,0,0,0,1,2,1,3,2,0,0,0,0,2,3,1,0,0,0,0,1,2,3,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3,2,0,0,0,1,2,2,3,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,2,1,1
900655254,3/4/2020 20:38,5/24/1999 0:00,20.87,0,4,2,1,0,0,0,0,2,1,1,2,2,1,2,1,0,1,2,2,2,1,3,1,2,0,1,3,1,1,1,2,1,0,1,1,1,2,3,0,1,1,1,2,1,1,3,0,1,0,1,0,0,2,0,1,0,1,2,3,1,1,3,2,1,0,1,2,0,1,2,0,1,0,0,1,0,1,0,0,0
902682671,3/5/2020 19:01,9/11/1960 0:00,59.56,0,6,4,1,0,0,0,0,0,0,0,1,2,2,3,2,0,0,0,1,1,0,3,1,1,0,0,0,0,2,0,1,0,0,0,0,2,1,2,2,0,0,0,1,2,1,2,0,0,0,0,0,0,3,2,0,0,0,1,0,1,0,3,2,0,0,1,0,0,3,2,0,3,0,0,0,0,0,0,0,0
905053887,,4/30/1998 0:00,21.93,,,,1,1,1,1,3,0,1,0,1,0,2,1,2,0,1,1,1,1,1,1,2,0,0,0,0,1,1,3,2,0,0,0,0,2,1,2,0,0,0,1,0,1,2,2,0,0,1,0,0,2,2,2,1,0,0,1,1,3,0,1,0,0,0,1,1,1,2,3,1,2,0,0,1,0,0,0,0,1
906756161,3/29/2020 8:20,5/13/1989 0:00,30.89,1,5,2,1,0,0,1,1,3,0,0,0,0,0,2,2,2,0,2,1,2,0,1,0,2,0,0,0,0,0,3,3,3,0,2,0,0,0,0,3,3,0,3,0,0,0,3,0,2,0,0,0,0,2,3,0,3,3,3,2,0,0,2,3,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,1,0
908975070,3/4/2020 20:34,1/5/2001 0:00,19.24,1,3,1,1,1,1,0,2,0,1,0,3,3,0,0,0,0,2,3,3,3,0,0,0,0,2,0,3,0,0,0,0,0,0,3,3,3,3,0,0,0,3,3,2,0,0,0,0,0,2,2,3,1,0,0,0,0,2,3,3,1,0,0,0,0,1,2,3,0,0,0,0,0,1,0,3,3,0,0,0,1
910786480,3/5/2020 13:02,2/8/1993 0:00,27.15,0,4,0,1,1,1,1,3,2,2,3,2,3,1,3,1,2,2,1,3,3,1,3,3,3,0,3,3,2,0,0,3,2,1,3,2,1,3,3,0,2,2,3,3,3,2,3,1,3,0,3,1,2,2,0,2,0,1,1,3,2,0,3,2,2,2,2,1,1,1,2,1,1,3,0,3,1,0,0,0,1
911501674,3/29/2020 9:06,10/13/1964 0:00,55.47,0,4,4,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,3,0,0,0,0,1,0,1,1,1,0,1,2,1,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
913478401,3/16/2020 4:03,1/8/1962 0:00,58.24,1,6,2,1,1,0,1,2,0,0,0,1,1,1,2,1,1,0,1,1,1,1,2,1,0,1,1,1,0,1,0,1,2,1,0,2,1,1,1,0,1,0,1,0,1,1,2,1,0,0,0,0,1,1,2,0,0,2,1,1,1,1,1,2,0,0,1,1,1,2,1,0,1,1,0,0,1,0,0,0,1
924589355,,6/20/1991 0:00,28.79,,,,1,1,1,1,3,1,1,1,2,3,0,2,0,0,0,2,2,1,0,1,2,1,1,2,2,1,1,1,2,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,2,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1
929977993,3/4/2020 10:25,7/8/1975 0:00,44.74,1,6,4,1,1,1,1,3,0,1,0,0,1,1,1,0,0,1,2,1,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,1,0,1,0,1,0,1,1,2,0,0,0,2,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
932003247,,3/7/2002 0:00,18.08,,,,1,1,1,1,3,0,0,0,2,1,1,2,0,0,0,2,2,1,1,1,0,0,0,1,2,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,2,1,1,1,0,0,0,1,0,2,1,0,0,0,1,1,3,1,3,1,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,2,1
933392176,3/11/2020 8:49,3/21/1986 0:00,34.04,0,6,4,1,1,1,0,2,2,0,0,1,2,1,2,2,1,0,1,2,3,0,3,2,1,1,1,0,0,1,2,1,1,0,2,2,3,1,1,0,2,1,1,1,3,2,2,1,1,0,1,1,1,2,3,2,0,0,0,2,2,2,3,2,2,0,0,2,1,3,2,1,2,0,0,1,1,2,0,1,1
935358342,,4/6/1987 0:00,33,,,,0,1,1,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,2,0,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,1,0,0,0,0,0,1,2,0
937997824,3/3/2020 15:53,4/22/1961 0:00,58.95,1,6,1,1,1,0,1,2,1,0,1,2,0,0,2,0,0,0,1,2,1,1,2,1,1,0,0,1,0,1,2,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,2,1,0,0,1,1,1,1,0,2,1,0,2,1,1,1,3,2,0,1,0,0,1,1,0,2,2,1
938255927,3/4/2020 10:46,10/16/1996 0:00,23.47,1,4,3,1,1,1,1,3,1,0,3,0,2,2,3,1,0,1,1,2,2,3,2,1,0,0,1,1,3,1,2,0,2,1,2,2,3,2,0,0,0,1,1,1,1,1,2,1,0,1,2,2,2,2,2,0,0,0,2,2,3,2,2,1,0,0,3,2,3,3,0,0,1,1,1,3,2,2,0,2,1
941125445,3/6/2020 9:51,10/20/1982 0:00,37.46,0,4,3,1,1,1,0,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,0,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,0,2,1,0,2,0,0,0,0,1
951998943,,9/10/2001 0:00,18.57,,,,1,1,1,1,3,1,0,0,2,3,0,0,0,0,0,2,3,3,0,0,0,0,0,2,3,3,0,0,0,0,0,3,0,1,3,3,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1
953530419,3/3/2020 22:30,1/9/1995 0:00,25.23,1,6,4,1,1,1,1,3,1,0,2,1,1,0,0,0,1,2,2,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,0,1,1,1,2,0,0,0,1,2,1,1,2,1,1,0,0,0,0,0,1,1,0,2,2,1
961306951,,3/10/1984 0:00,36.07,,,,1,1,1,1,3,0,0,0,0,1,1,1,2,0,1,1,0,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,2,0,0,1,1,1,2,1,0,0,0,2,1,1,2,0,0,1,0,0,0,1,2,0,0,1
966814379,3/5/2020 13:01,9/7/1996 0:00,23.57,0,3,0,1,1,1,0,2,0,0,0,1,3,0,0,0,0,0,3,3,3,3,2,0,0,0,0,3,3,3,3,0,0,0,1,2,2,2,3,0,0,3,3,3,3,1,3,0,0,0,2,3,3,0,3,0,0,0,3,3,3,2,1,0,0,3,3,3,2,3,3,0,0,0,0,3,3,2,2,2,1
968767061,3/3/2020 22:58,1/25/1996 0:00,24.19,0,4,4,1,1,1,0,2,0,1,1,2,3,0,1,0,0,1,1,1,2,1,0,0,0,0,1,2,2,1,0,0,0,1,2,1,1,3,0,0,0,0,0,3,2,0,2,0,1,1,2,2,3,1,1,0,1,1,3,3,2,1,0,0,0,1,2,2,1,1,1,1,0,1,0,2,2,1,2,1,1
970086039,3/28/2020 10:18,6/16/1995 0:00,24.8,1,6,1,1,1,1,1,3,0,1,1,1,1,0,1,1,0,1,2,1,2,0,2,0,1,0,0,1,1,1,2,1,0,0,2,1,1,2,0,0,1,0,1,1,2,1,1,0,1,0,1,0,1,1,1,0,1,1,2,1,1,0,1,0,0,0,1,1,2,1,1,1,2,1,0,0,0,0,0,1,1
971816961,3/5/2020 20:06,12/10/1996 0:00,23.32,0,5,4,1,1,1,1,3,0,1,1,3,3,3,1,0,0,1,3,3,1,3,0,1,0,1,2,2,3,1,0,0,1,1,3,3,3,1,2,0,0,0,3,3,3,1,0,0,0,0,3,2,1,0,0,1,1,1,1,1,2,0,0,0,0,2,1,1,3,3,2,0,0,1,0,1,0,0,0,2,1
971879636,3/21/2020 8:55,12/17/1985 0:00,34.3,0,5,2,1,1,1,0,2,2,3,1,0,3,2,3,1,0,0,1,1,0,1,0,0,0,3,1,2,3,0,3,3,0,0,1,0,2,3,3,2,1,0,3,3,3,3,3,0,0,1,2,2,3,3,3,1,0,2,1,3,3,3,3,3,1,0,1,1,1,3,3,0,0,0,3,2,3,2,0,1,1
973071789,3/5/2020 11:01,5/10/1995 0:00,24.9,1,4,2,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
973365979,,4/25/1978 0:00,41.94,,,,1,1,1,1,3,0,2,0,0,2,1,2,0,0,0,1,0,2,0,0,3,1,1,0,1,0,1,0,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,3,2,2,0,1,2,1,0,2,3,1,0,1,1,2,0,3,1,0,1,0,1,0,0,1,0,0,1
981598171,3/3/2020 13:29,4/3/1979 0:00,41,0,6,4,1,1,1,1,3,2,0,1,3,2,0,1,0,1,1,1,2,2,0,1,0,1,0,1,1,0,0,0,2,1,0,2,1,0,3,1,0,3,2,3,1,1,1,3,0,1,0,1,1,1,2,1,1,1,2,2,1,1,0,1,0,1,0,1,1,0,1,2,0,0,1,0,1,1,0,0,0,1
986577126,3/4/2020 14:54,12/24/1999 0:00,20.28,1,3,3,1,1,1,1,3,0,0,0,2,3,3,0,0,0,0,0,3,3,3,1,0,0,0,0,3,3,2,0,0,0,0,2,3,3,3,1,0,0,0,3,3,3,1,2,0,0,0,3,3,3,2,3,0,0,3,3,3,3,2,2,0,0,0,3,3,1,3,2,0,2,0,0,3,3,0,0,0,1
991471893,3/4/2020 11:34,7/14/1991 0:00,28.73,0,6,3,1,1,1,0,2,0,1,1,1,1,2,3,0,0,1,1,2,2,2,1,0,0,0,0,2,1,2,2,0,0,0,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3,3,2,0,0,0,2,2,3,1,1,0,0,1,0,1,1,2,2,0,1,0,2,1,0,0,0,0,1
995286136,3/4/2020 17:14,3/19/1984 0:00,36.04,0,6,4,1,1,1,1,3,1,0,2,1,3,1,2,0,0,0,1,0,1,0,3,1,0,0,0,1,0,3,0,2,0,0,0,0,1,2,1,0,1,0,0,1,1,1,3,0,1,0,0,0,1,3,0,1,0,0,2,1,1,0,3,3,0,0,1,1,1,1,3,0,1,0,1,0,0,0,0,0,1
998111623,3/3/2020 14:35,1/12/1981 0:00,39.23,0,6,4,1,1,1,0,2,2,2,2,3,2,1,2,0,1,0,0,3,3,1,1,2,2,0,1,3,1,2,1,3,1,0,3,1,1,3,2,0,1,2,3,3,3,1,2,0,2,0,3,3,2,1,2,1,0,0,1,3,2,1,2,1,1,0,3,3,0,0,2,1,1,1,0,3,3,1,0,0,1
1006065791,,12/30/2001 0:00,18.26,,,,1,1,1,1,3,1,1,0,2,2,0,2,1,0,0,2,2,2,1,2,0,0,0,0,1,0,1,2,1,1,0,1,2,1,3,2,0,0,3,0,2,2,0,2,0,0,0,1,1,2,1,2,1,1,0,3,1,2,0,3,0,1,3,1,2,0,2,1,1,1,0,0,1,0,0,0,0,1
1006438133,3/6/2020 0:15,11/15/1996 0:00,23.38,0,3,0,1,1,1,1,3,0,0,2,3,3,0,1,1,0,0,1,3,3,2,1,2,0,0,2,3,3,1,1,0,0,0,3,2,1,3,3,0,0,1,3,3,3,1,3,0,0,0,1,3,3,0,1,0,0,3,3,3,3,0,1,0,0,0,3,3,1,0,2,0,0,2,0,1,3,0,0,0,1
1007202004,,3/27/1976 0:00,44.02,,,,1,1,1,1,3,2,0,1,1,2,0,1,1,0,1,0,0,1,1,1,2,1,0,0,1,1,1,1,2,1,0,1,0,0,1,2,0,1,0,0,0,2,1,2,1,0,0,0,0,0,1,3,0,0,0,1,0,2,1,3,2,1,1,1,0,2,0,1,0,1,0,0,1,0,2,0,0,1
1008811604,3/4/2020 13:47,2/2/1999 0:00,21.17,0,4,2,0,1,1,1,3,0,0,2,2,2,1,1,2,0,1,0,3,3,1,1,0,0,0,0,2,3,0,0,0,0,0,1,2,3,3,1,0,0,1,1,3,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,3,1,1,1,0,0,0,1,3,1,1,2,0,1,0,0,2,1,0,0,0,0
1010734465,3/3/2020 18:02,12/10/1983 0:00,36.32,1,6,1,1,1,1,0,2,2,2,3,3,3,3,2,0,3,2,3,3,2,3,2,3,3,0,3,3,1,0,2,3,3,2,3,3,0,3,3,1,2,3,3,3,3,3,3,2,3,1,3,0,0,3,3,3,3,3,1,3,0,3,2,3,3,3,3,2,1,3,1,3,0,3,1,3,1,3,0,0,1
1015785431,3/4/2020 15:40,5/10/1969 0:00,50.9,0,4,1,1,1,1,1,3,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
1016059860,,8/4/1993 0:00,26.67,,,,0,1,1,1,3,0,3,0,1,2,0,1,0,0,2,3,1,2,2,0,2,0,0,0,1,2,2,3,1,0,0,1,0,0,2,2,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,2,1,0,1,2,2,1,0,1,1,1,0,1,2,0,2,2,0,0,0,0,1,0,0,0,0,0
